id,merge_commitid,recurBlockSrc,file,Loc_details,block_text_1,block_text_2,recur_segment,proportion
154,"['3d2fc559e13b7293212955f1858d443f4fe8234e', '2051462f672b5986ef321bf1de3657e7653864e8']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",packages/SystemUI/src/com/android/systemui/qs/tiles/HotspotTile.java,"[(20, 21, 2), (19, 20, 2)]","import android.content.ComponentName;
import android.content.Context;
","import android.annotation.Nullable;
import android.content.Context;
","e;
import android.content.Context;
","[0.5, 0.515]"
155,"['3d2fc559e13b7293212955f1858d443f4fe8234e', '27e7f8c2aa4ce0a2f59b3bf1969b06bfd1e9ebca']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/am/ActivityManagerConstants.java,"[(28, 29, 2), (29, 30, 2)]","import android.os.SystemProperties;
import android.os.Process;
","import android.os.Process;
import android.os.SystemProperties;
","import android.os.SystemProperties;
","[0.571, 0.571]"
156,"['3d2fc559e13b7293212955f1858d443f4fe8234e', '337095f9d277c566cb888bc3adbac16576f1ae70']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/display/LocalDisplayAdapter.java,"[(544, 565, 22), (609, 628, 20)]","                    mInfo.type = Display.TYPE_BUILT_IN;
                    mInfo.touch = DisplayDeviceInfo.TOUCH_INTERNAL;
                } else if (isBuiltIn) {
                    mInfo.type = Display.TYPE_BUILT_IN;
                    mInfo.touch = DisplayDeviceInfo.TOUCH_INTERNAL;
                    mInfo.name = getContext().getResources().getString(
                            com.android.internal.R.string.display_manager_built_in_display_name);
                    mInfo.flags |= DisplayDeviceInfo.FLAG_ROTATES_WITH_CONTENT;

                    if (SystemProperties.getBoolean(
                                    ""vendor.display.builtin_presentation"", false)) {
                        mInfo.flags |= DisplayDeviceInfo.FLAG_PRESENTATION;
                    } else {
                        mInfo.flags |= DisplayDeviceInfo.FLAG_PRIVATE;
                    }

                    if (!SystemProperties.getBoolean(
                                    ""vendor.display.builtin_mirroring"", false)) {
                        mInfo.flags |= DisplayDeviceInfo.FLAG_OWN_CONTENT_ONLY;
                    }

                    mInfo.setAssumedDensityForExternalDisplay(config.width, config.height);
","                } else if (isBuiltIn) {
                    mInfo.type = Display.TYPE_INTERNAL;
                    mInfo.touch = DisplayDeviceInfo.TOUCH_INTERNAL;
                    mInfo.name = getContext().getResources().getString(
                            com.android.internal.R.string.display_manager_built_in_display_name);
                    mInfo.flags |= DisplayDeviceInfo.FLAG_ROTATES_WITH_CONTENT;

                    if (SystemProperties.getBoolean(
                                    ""vendor.display.builtin_presentation"", false)) {
                        mInfo.flags |= DisplayDeviceInfo.FLAG_PRESENTATION;
                    } else {
                        mInfo.flags |= DisplayDeviceInfo.FLAG_PRIVATE;
                    }

                    if (!SystemProperties.getBoolean(
                                    ""vendor.display.builtin_mirroring"", false)) {
                        mInfo.flags |= DisplayDeviceInfo.FLAG_OWN_CONTENT_ONLY;
                    }

                    mInfo.setAssumedDensityForExternalDisplay(config.width, config.height);
",";
                    mInfo.touch = DisplayDeviceInfo.TOUCH_INTERNAL;
                    mInfo.name = getContext().getResources().getString(
                            com.android.internal.R.string.display_manager_built_in_display_name);
                    mInfo.flags |= DisplayDeviceInfo.FLAG_ROTATES_WITH_CONTENT;

                    if (SystemProperties.getBoolean(
                                    ""vendor.display.builtin_presentation"", false)) {
                        mInfo.flags |= DisplayDeviceInfo.FLAG_PRESENTATION;
                    } else {
                        mInfo.flags |= DisplayDeviceInfo.FLAG_PRIVATE;
                    }

                    if (!SystemProperties.getBoolean(
                                    ""vendor.display.builtin_mirroring"", false)) {
                        mInfo.flags |= DisplayDeviceInfo.FLAG_OWN_CONTENT_ONLY;
                    }

                    mInfo.setAssumedDensityForExternalDisplay(config.width, config.height);
","[0.819, 0.913]"
157,"['3d2fc559e13b7293212955f1858d443f4fe8234e', '4e4914b22b779e6376bb00ae20636175b2a70d8c']","['aospa-ruby-SAP-block_text', 'aospa-topaz-SAP-block_text']",telecomm/java/android/telecom/ConnectionService.java,"[(199, 200, 2), (184, 185, 2)]","    //Proprietary values starts after this.
    private static final int MSG_ADD_PARTICIPANT_WITH_CONFERENCE = 40;
","    //Proprietary values starts after this.
    private static final int MSG_ADD_PARTICIPANT_WITH_CONFERENCE = 40;
","    //Proprietary values starts after this.
    private static final int MSG_ADD_PARTICIPANT_WITH_CONFERENCE = 40;
","[1.0, 1.0]"
158,"['43ceded8caaffead0a2a1967f42a4ef4bb658ced', '337095f9d277c566cb888bc3adbac16576f1ae70']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/am/ProcessList.java,"[(409, 412, 4), (512, 515, 4)]","    /**
     * BoostFramework Object
     */
    public static BoostFramework mPerfServiceStartHint = new BoostFramework();
","    /**
     * BoostFramework Object
     */
    public static BoostFramework mPerfServiceStartHint = new BoostFramework();
","    /**
     * BoostFramework Object
     */
    public static BoostFramework mPerfServiceStartHint = new BoostFramework();
","[1.0, 1.0]"
159,"['62f4dee264cabcd5595e6e4c0a6ab3228281d3e0', '337095f9d277c566cb888bc3adbac16576f1ae70']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/am/ActiveServices.java,"[(3198, 3204, 7), (3626, 3632, 7)]","                    app.services.remove(r);
                    r.app = null;
                    if (SERVICE_RESCHEDULE && DEBUG_DELAYED_SERVICE) {
                    Slog.w(TAG, "" Failed to create Service !!!! .""
                           +""This will introduce huge delay...  ""
                           +r.shortInstanceName + "" in "" + r.restartDelay + ""ms"");
                    }
","                    app.stopService(r);
                    r.app = null;
                    if (SERVICE_RESCHEDULE && DEBUG_DELAYED_SERVICE) {
                    Slog.w(TAG, "" Failed to create Service !!!! .""
                           +""This will introduce huge delay...  ""
                           +r.shortInstanceName + "" in "" + r.restartDelay + ""ms"");
                    }
","e(r);
                    r.app = null;
                    if (SERVICE_RESCHEDULE && DEBUG_DELAYED_SERVICE) {
                    Slog.w(TAG, "" Failed to create Service !!!! .""
                           +""This will introduce huge delay...  ""
                           +r.shortInstanceName + "" in "" + r.restartDelay + ""ms"");
                    }
","[0.902, 0.911]"
160,"['62f4dee264cabcd5595e6e4c0a6ab3228281d3e0', '3e8cb98421761bb7dfafe59a22a15fe2e176f272']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/audio/AudioService.java,"[(4039, 4044, 6), (5369, 5374, 6)]","        Log.i(TAG, ""In startBluetoothSco()"");
        BluetoothAdapter adapter = BluetoothAdapter.getDefaultAdapter();
        if ((adapter == null) || (adapter.getState() != BluetoothAdapter.STATE_ON)) {
             Log.i(TAG, ""startBluetoothSco(), BT is not turned ON or adapter is null"");
             return;
        }
","        Log.i(TAG, ""In startBluetoothSco()"");
        BluetoothAdapter adapter = BluetoothAdapter.getDefaultAdapter();
        if ((adapter == null) || (adapter.getState() != BluetoothAdapter.STATE_ON)) {
             Log.i(TAG, ""startBluetoothSco(), BT is not turned ON or adapter is null"");
             return;
        }
","        Log.i(TAG, ""In startBluetoothSco()"");
        BluetoothAdapter adapter = BluetoothAdapter.getDefaultAdapter();
        if ((adapter == null) || (adapter.getState() != BluetoothAdapter.STATE_ON)) {
             Log.i(TAG, ""startBluetoothSco(), BT is not turned ON or adapter is null"");
             return;
        }
","[1.0, 1.0]"
161,"['62f4dee264cabcd5595e6e4c0a6ab3228281d3e0', '3e8cb98421761bb7dfafe59a22a15fe2e176f272']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/audio/AudioService.java,"[(4056, 4056, 1), (5397, 5397, 1)]","        Log.i(TAG, ""In startBluetoothScoVirtualCall()"");
","        Log.i(TAG, ""In startBluetoothScoVirtualCall()"");
","        Log.i(TAG, ""In startBluetoothScoVirtualCall()"");
","[1.0, 1.0]"
162,"['62f4dee264cabcd5595e6e4c0a6ab3228281d3e0', '3e8cb98421761bb7dfafe59a22a15fe2e176f272']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/audio/AudioService.java,"[(4064, 4064, 1), (5397, 5397, 1)]","        Log.i(TAG, ""In startBluetoothScoInt(), scoAudioMode: "" + scoAudioMode);
","        Log.i(TAG, ""In startBluetoothScoVirtualCall()"");
","        Log.i(TAG, ""In startBluetoothSco","[0.5, 0.702]"
163,"['69bee5bb55994d647b678b2cb2ce1becd3d77b32', '27e7f8c2aa4ce0a2f59b3bf1969b06bfd1e9ebca']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/wm/TaskDisplayArea.java,"[(147, 154, 8), (158, 162, 5)]","    public static boolean mPerfSendTapHint = false;
    public static boolean mIsPerfBoostAcquired = false;
    public static int mPerfHandle = -1;
    public BoostFramework mPerfBoost = null;
    public BoostFramework mUxPerf = null;

    TaskDisplayArea(DisplayContent displayContent, WindowManagerService service) {
        super(service, Type.ANY, ""TaskContainers"", FEATURE_TASK_CONTAINER);
","    public static boolean mPerfSendTapHint = false;
    public static boolean mIsPerfBoostAcquired = false;
    public static int mPerfHandle = -1;
    public BoostFramework mPerfBoost = null;
    public BoostFramework mUxPerf = null;
","    public static boolean mPerfSendTapHint = false;
    public static boolean mIsPerfBoostAcquired = false;
    public static int mPerfHandle = -1;
    public BoostFramework mPerfBoost = null;
    public BoostFramework mUxPerf = null;
","[0.595, 1.0]"
164,"['69bee5bb55994d647b678b2cb2ce1becd3d77b32', '449f659b21d039b8692602294b040038ac1e6ccb']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/wm/TaskDisplayArea.java,"[(147, 154, 8), (159, 164, 6)]","    public static boolean mPerfSendTapHint = false;
    public static boolean mIsPerfBoostAcquired = false;
    public static int mPerfHandle = -1;
    public BoostFramework mPerfBoost = null;
    public BoostFramework mUxPerf = null;

    TaskDisplayArea(DisplayContent displayContent, WindowManagerService service) {
        super(service, Type.ANY, ""TaskContainers"", FEATURE_TASK_CONTAINER);
","    public static boolean mPerfSendTapHint = false;
    public static boolean mIsPerfBoostAcquired = false;
    public static int mPerfHandle = -1;
    public BoostFramework mPerfBoost = null;
    public BoostFramework mUxPerf = null;

","    public static boolean mPerfSendTapHint = false;
    public static boolean mIsPerfBoostAcquired = false;
    public static int mPerfHandle = -1;
    public BoostFramework mPerfBoost = null;
    public BoostFramework mUxPerf = null;

","[0.597, 1.0]"
165,"['6f47ceafbe6febe54aa5c376baed3415cdf848ad', '337095f9d277c566cb888bc3adbac16576f1ae70']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",core/java/android/content/pm/ApplicationInfo.java,"[(2211, 2212, 2), (2266, 2266, 1)]","    /** {@hide} */ public void setGwpAsanEnabled(@Nullable Boolean value) { enableGwpAsan = value; }
    /** {@hide} */ public void setOverrideRes(int overrideResolution) { overrideRes = overrideResolution; }
","    /** {@hide} */ public void setOverrideRes(int overrideResolution) { overrideRes = overrideResolution; }
","    /** {@hide} */ public void setOverrideRes(int overrideResolution) { overrideRes = overrideResolution; }
","[0.517, 1.0]"
166,"['71998c3d8b36220df1be12fe6e1ba7eda81cde41', '21cdef883cc867db55340b25d5c95e19b12ab383']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/Watchdog.java,"[(688, 688, 1), (747, 747, 1)]","                                    subject, null, finalStack, null);
","                                    subject, report.toString(), finalStack, null);
","                                    subject, ","[0.643, 0.542]"
167,"['71998c3d8b36220df1be12fe6e1ba7eda81cde41', '24818fca475a6726f5ef0cae42149615079af6e9']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/wm/ActivityRecord.java,"[(1662, 1664, 3), (1742, 1744, 3)]","
        if (mPerf == null)
            mPerf = new BoostFramework();
","
        if (mPerf == null)
            mPerf = new BoostFramework();
","
        if (mPerf == null)
            mPerf = new BoostFramework();
","[1.0, 1.0]"
168,"['71998c3d8b36220df1be12fe6e1ba7eda81cde41', 'b03d6d43646266d456c22154a1f6fd945bf79f83']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/wm/ActivityRecord.java,"[(1662, 1664, 3), (1668, 1669, 2)]","
        if (mPerf == null)
            mPerf = new BoostFramework();
","        if (mPerf == null)
            mPerf = new BoostFramework();
","        if (mPerf == null)
            mPerf = new BoostFramework();
","[0.986, 1.0]"
169,"['7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2', '24818fca475a6726f5ef0cae42149615079af6e9']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/audio/AudioService.java,"[(3238, 3239, 2), (4165, 4166, 2)]","        Log.i(TAG, ""setMode(mode = "" + mode + "", callingPackage = "" +
                  callingPackage + "", Process ID: "" + Binder.getCallingPid());
","        Log.i(TAG, ""setMode(mode = "" + mode + "", callingPackage = "" +
                  callingPackage + "", Process ID: "" + Binder.getCallingPid());
","        Log.i(TAG, ""setMode(mode = "" + mode + "", callingPackage = "" +
                  callingPackage + "", Process ID: "" + Binder.getCallingPid());
","[1.0, 1.0]"
170,"['7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2', '24818fca475a6726f5ef0cae42149615079af6e9']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",telephony/java/com/android/internal/telephony/uicc/IccUtils.java,"[(31, 31, 1), (32, 32, 1)]","import java.nio.charset.Charset;
","import java.nio.charset.Charset;
","import java.nio.charset.Charset;
","[1.0, 1.0]"
171,"['7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2', '27e7f8c2aa4ce0a2f59b3bf1969b06bfd1e9ebca']","['aospa-ruby-SAP-block_text', 'aospa-sapphire-SAP-block_text']",services/core/java/com/android/server/audio/AudioDeviceBroker.java,"[(929, 944, 16), (1092, 1108, 17)]","                } break;
                case MSG_L_A2DP_ACTIVE_DEVICE_CHANGE_EXT: {
                    final BtDeviceConnectionInfo info = (BtDeviceConnectionInfo) msg.obj;
                    AudioService.sDeviceLogger.log((new AudioEventLogger.StringEvent(
                    ""handleBluetoothA2dpActiveDeviceChangeExt ""
                           + "" state="" + info.mState
                           // only querying address as this is the only readily available
                           // field on the device
                           + "" addr="" + info.mDevice.getAddress()
                           + "" prof="" + info.mProfile + "" supprNoisy="" + info.mSupprNoisy
                           + "" vol="" + info.mVolume)).printLog(TAG));
                    synchronized (mDeviceStateLock) {
                        mDeviceInventory.handleBluetoothA2dpActiveDeviceChangeExt(
                                info.mDevice, info.mState, info.mProfile,
                                info.mSupprNoisy, info.mVolume);
                    }
","                case MSG_L_A2DP_ACTIVE_DEVICE_CHANGE_EXT: {
                    final BtDeviceConnectionInfo info = (BtDeviceConnectionInfo) msg.obj;
                    AudioService.sDeviceLogger.log((new AudioEventLogger.StringEvent(
                    ""handleBluetoothA2dpActiveDeviceChangeExt ""
                           + "" state="" + info.mState
                           // only querying address as this is the only readily available
                           // field on the device
                           + "" addr="" + info.mDevice.getAddress()
                           + "" prof="" + info.mProfile + "" supprNoisy="" + info.mSupprNoisy
                           + "" vol="" + info.mVolume)).printLog(TAG));
                    synchronized (mDeviceStateLock) {
                        mDeviceInventory.handleBluetoothA2dpActiveDeviceChangeExt(
                                info.mDevice, info.mState, info.mProfile,
                                info.mSupprNoisy, info.mVolume);
                    }
                } break;
                case MSG_IL_SAVE_PREF_DEVICE_FOR_STRATEGY: {
","                case MSG_L_A2DP_ACTIVE_DEVICE_CHANGE_EXT: {
                    final BtDeviceConnectionInfo info = (BtDeviceConnectionInfo) msg.obj;
                    AudioService.sDeviceLogger.log((new AudioEventLogger.StringEvent(
                    ""handleBluetoothA2dpActiveDeviceChangeExt ""
                           + "" state="" + info.mState
                           // only querying address as this is the only readily available
                           // field on the device
                           + "" addr="" + info.mDevice.getAddress()
                           + "" prof="" + info.mProfile + "" supprNoisy="" + info.mSupprNoisy
                           + "" vol="" + info.mVolume)).printLog(TAG));
                    synchronized (mDeviceStateLock) {
                        mDeviceInventory.handleBluetoothA2dpActiveDeviceChangeExt(
                                info.mDevice, info.mState, info.mProfile,
                                info.mSupprNoisy, info.mVolume);
                    }
","[0.976, 0.922]"
